"id","co_list","country_origin"
35227287700,"[35228160000, 56808144900, 56814506500, 57203234311, 35227839500, 35274521100, 24759171600, 35226998800, 55325844500, 35227988500, 55231247900, 56275463200, 35228205600, 57203215394, 35277626400, 35227736100, 35276985900, 6701387820, 35228222000, 35227607600, 6603350067, 35227061300, 35228076600, 35228012600, 7409386554, 35763389500, 36123760200, 35277010000, 35227849300, 35227264600, 35277504600, 34568529500, 57200136284, 57042385500, 56808162400, 35227622500, 7006816869, 35227985000, 35227268200, 35227140200, 35228001900, 35227259500, 35227626100, 55500475000, 55687307900, 35227979900, 35277567100, 35274563200, 35314640000, 35227249800, 12646424200, 35228094600, 57203259025, 35227287700, 35228145300, 56978792600, 56439029400, 35227513500, 35354493600, 35314583200, 35352820900, 35227973800, 56786629800, 56967736500, 8398051000, 35354121400, 55260847800, 35227175100, 35227947200, 8844036800, 57202557635, 35226978500, 35227968200, 35276872700, 35277533400, 35228065500, 35227988700, 56978862300, 57203215583, 35226930400, 35228082400, 35227361000, 35227177200, 35227970800, 35227958000, 56120822000, 57202563828, 35227159800, 56808147200, 8903088900, 56967694600, 35227483400, 7401520916, 35227162900, 35227256600, 35228271900, 26667747100, 35228122400, 35227089700, 35227366700, 35275021100, 35227144500, 56196117300, 35226995000, 35227626300, 35227267900, 35226934600, 35225795400, 35227271500, 35227169100, 35227975500, 7003492688, 35226946900, 57203199319, 56608839000, 35351336800, 35227142500, 57203215725, 55254610800, 35227978100, 35227969400, 35275841400, 35226940800, 7006986115, 13407629700, 35228216200, 34569387400, 35226944400, 35228074900, 35228079000, 35227157400, 57191623580, 26667724700, 35227647900, 35227012000, 56978768800, 35227370400, 35350702500, 35227737000, 35228210600, 35227506600, 35227979700, 35227612600, 56597596100, 35226997700, 35227087300, 35227641800, 35228106700, 35227607500, 8353250300, 35227385300, 7006603224, 56608782300, 7006073820, 34569272800, 35227721700, 7006058984, 35226983400, 35227687400, 34568149500]","Greece"
7201832825,"[7003842049, 57202215425, 8838813700, 55946687500, 57197803021, 7003894286, 13609501200, 57202561554, 7006381597, 7201924128, 57199479840, 53981694500, 9249803300, 57191195175, 12242233900, 57203175471, 24825598000, 57193910834, 57202488375, 35285424700, 7005348926, 55214760000, 57193235013, 34975062600, 6603611727, 55980920400, 7201723474, 6603897426, 8551151700, 57194781271, 7003320928, 57201387616, 57203976803, 57197867113, 35381589100, 7005841005, 6602685552, 7003508848, 57204100208, 18535786100, 6603115125, 7402883190, 7402889335, 26631163000, 57200496758, 7004551802, 57203070588, 56612171900, 7102060674, 7004042887, 57202572425, 57202559117, 7103102611, 54779765400, 57204098203, 57190092965, 16471950000, 7003526321, 7004145329, 7102114492, 7401751743, 6506527936, 7103338177, 55312657600, 7403694791, 7102925001, 7102230220, 10040157900, 57193814735, 57191367893, 35316155100, 36045477600, 57200591584, 56446134500, 55509648100, 7006619880, 35312877800, 24066708200, 6701722861, 7006409966, 7005527281, 56612256500, 37665918200, 7005413117, 7401602814, 7006235391, 6602396930, 35373975300, 57200747268, 57202624262, 57201807625, 7004306193, 57202439442, 57195339034, 6701310747, 57201663260, 56386979100, 7004554012, 55581184800, 7402563876, 36640290600, 57194780971, 35380121900, 6603885868, 7005557039, 57191567664, 6701528883, 7101680952, 6603547962, 6602199867, 25930474300, 6701913925, 55407555400, 57201916750, 7005502801, 6602820947, 35270978900, 7004598109, 55586732900, 7103336805, 12798158700, 7203010415, 35411299700, 11940097400, 7201832825, 7007039361, 57197872004, 7006457733, 7202390422, 35763938200, 57202063768, 12767449500, 7004822955, 16021981100, 7102929844, 7004087733, 7007100340, 34573421500, 7006278602, 7202478539, 7101978062, 7004064207, 7102954448, 7103396821, 7006047196, 57201818080, 7006229986, 35270550500, 7102092260, 7005719014, 7003355623, 16021347300, 7007039977, 7004765162, 24067312100, 6603821550, 55630916600, 36477499900, 7007170557, 7005002750]","Germany"
57202556932,"[35226931200, 57202556932, 24759171600, 35227510800, 35227741200, 55325844500, 7102607898, 57202562075, 35235459100, 8903094300, 57202562077, 35227002400, 56275463200, 25942594600, 56654167600, 35228068400, 57202558513, 35227957300, 35228085300, 34570758200, 7004942393, 7404644927, 35227278400, 35227615300, 35227807300, 35926776400, 6508236368, 7005785683, 35351919700, 57192397396, 35226935900, 55411959900, 35230028400, 35227523700, 35358779000, 34572244600, 55500475000, 7103353465, 34875711100, 14007209600, 56438842500, 35227501700, 35227249800, 34567554700, 35227266700, 35228128400, 56978792600, 35227279000, 35227513500, 57203075229, 35227948700, 35226992800, 35227364000, 35227995300, 57202562725, 57195541670, 35227034800, 7202833074, 35228011700, 35228229300, 35227533500, 57202557628, 35227994300, 7202519228, 7006875836, 7006739132, 35227985600, 35227648200, 25943645900, 7004732110, 7406648031, 35227361000, 35227518700, 35227177200, 14634899700, 7102910710, 35355659000, 35354020600, 7005168892, 35227880700, 35227983100, 8903088900, 56967694600, 34975054600, 35228097800, 7401520916, 7101801755, 7005366043, 35228071200, 35227947300, 56847117100, 35227277100, 35227374900, 35227144500, 7003641652, 15841177400, 35227856700, 57196938559, 7101706560, 8453153600, 35227732800, 24583359300, 35226947400, 35315049800, 55169492300, 35227271500, 35226946900, 57203048276, 36042579800, 35228269400, 35227979100, 35227176800, 56438863200, 14634400100, 34569623400, 7006560618, 35227854700, 56220801900, 56967754100, 35314676600, 35226996600, 24325496700, 34882096000, 7202597250, 35227047300, 35352197000, 57189084042, 56978658700, 35227836300, 36044578700, 35227264400, 57202567576, 7007013278, 55741345700, 35232379300, 7404772262, 35227737000, 35226934700, 35227613100, 7005947314, 35228082100, 35228030900, 7202190781, 57202562494, 15023358400, 35227996100, 57203233226, 35227953100, 6602504144, 35227368400, 8048722900, 16020503000, 56808163800, 7101623773, 36041695200, 56649759200, 6602710003, 7103267315, 7102577657, 57200266238]","Germany"
35227837600,"[35226982400, 35227165700, 35228112900, 35227029000, 55537749000, 56448127500, 35227967500, 35227634700, 35350915600, 35227173400, 35226976800, 35274580000, 35227147300, 56997681700, 35227842600, 35226976300, 7005601837, 35227411500, 35274438700, 35228222000, 35227838000, 7409386554, 35227248700, 35277450300, 35227956800, 35228229700, 35227052100, 35227730500, 35227487300, 35227517000, 35227504200, 57203072085, 7005176922, 35354027100, 35227025500, 55444194400, 35228228200, 35351598200, 35277567100, 35227979900, 35227356800, 35227138700, 35277421200, 35227270800, 56448126100, 35227159700, 9276392600, 35227970200, 35227859100, 34568044700, 35227837600, 35227031200, 35352820900, 35227359400, 35227508400, 34568628400, 35228075700, 57203055289, 35227618500, 35227644100, 35227853000, 35227652300, 56842764500, 35227519700, 8385360600, 35227293400, 35228244700, 56448199900, 8867323100, 35227493600, 35226934500, 35227864300, 35227454700, 35227386100, 35226955000, 35227867900, 6701833984, 8903076100, 56448125700, 35227265800, 35227483400, 35227367700, 35226983700, 35274382100, 24303617300, 35227256600, 35221227800, 26426991900, 56448196900, 7006210344, 55180211500, 35277534000, 34975082800, 56448123700, 35278754100, 35227656000, 35227173700, 35226934600, 35227497800, 35308730700, 35228001100, 35227258700, 35227851600, 35227155800, 35355091800, 35226929500, 56448126300, 35228068700, 35228222300, 35228200800, 35227484000, 35227040100, 35227168100, 35228076900, 35227270000, 55536726900, 35227499900, 35227836800, 35227520900, 35227768200, 35228101000, 35228109200, 35227981200, 35227844500, 35228079000, 35227033500, 35227732900, 35228206500, 55537343400, 37093955500, 35227975600, 26426055600, 56967687600, 35227736500, 35227979700, 35227378100, 57202224055, 56597596100, 35226997700, 34573766600, 35227629000, 35227249100, 34881572300, 55136432600, 35227056600, 55546864600, 34770753500, 8346083300, 35227606500, 26427401700, 35227414500, 46761101800, 56448188900, 35277393900, 35286097900, 7006671346, 35356070900, 55324070900, 7403239412, 56266095100]","Cyprus"
36148321100,"[35228112900, 14056004100, 35227029000, 8790523400, 55537749000, 35314952200, 55537292300, 8791909900, 15840725000, 35227050000, 35227399700, 6508081696, 35226059300, 7006067236, 56866707500, 35227372600, 56448262200, 57198320699, 34571299900, 35227146300, 7003681341, 56448168000, 11038875200, 7007131716, 15738032200, 35227282000, 35227891800, 35285768800, 35228228200, 35354875500, 35227502700, 35227843200, 35227241600, 35271811200, 7401702536, 35227667600, 56520493200, 23494961300, 35926846100, 35228098200, 35227509400, 36041136800, 35227432100, 35227508400, 35227132600, 35227951800, 24299427000, 56448179900, 56870887100, 35227623100, 35227162300, 35227460800, 35227618500, 7007049415, 35227622600, 35228083400, 37036023500, 35227037900, 55537591500, 57203053263, 35226922200, 34767905500, 56448238300, 35315148000, 35227732200, 55537812200, 35227988200, 35227147500, 8791870700, 55536834800, 35278394100, 35227723000, 37010097400, 35227851000, 35227279100, 7005909244, 8903076100, 35227095300, 35100110600, 35227973900, 10639199500, 56448159500, 35227026700, 8790525200, 35227641100, 6701632283, 35231015200, 35225690400, 55995576100, 7006210344, 8791919400, 35272832300, 6603022127, 35227502900, 35227728700, 26653985600, 35227566400, 35193761600, 35308880200, 55169492300, 36148321100, 35226977100, 35352109900, 35100120400, 35228086100, 56448147800, 35227731800, 6507798874, 56448126300, 14628375900, 35221387100, 35227731300, 35227837800, 35227214700, 34572737900, 35231148400, 12796451700, 35278858100, 6504592246, 35194036600, 34567582600, 35277866900, 35355114900, 35227362200, 8791944600, 7006418936, 35227037600, 35227664800, 35227732900, 35227028900, 35278668200, 55538128300, 56025381300, 35231102900, 57202224055, 35228073400, 56266095100, 55666157000, 57202909642, 35228093900, 56808317900, 55543502800, 35227743700, 35227359700, 35227850200, 25937297400, 56217303000, 35228080600, 35221944800, 7007073760, 25943404000, 35227243500, 35228088300, 7003663342, 35227721200, 15825660400, 35227055600, 35227354100, 35228151800, 35227157500]","Italy"
56997681700,"[35227165700, 35228112900, 35227029000, 55537749000, 56448127500, 35227967500, 35227634700, 35350915600, 35227399700, 55536421400, 35276914200, 35227173400, 35226976800, 35274580000, 35227147300, 56997681700, 35226976300, 7005601837, 35227411500, 35274438700, 35227372600, 7409386554, 35227248700, 35277450300, 35228229700, 35227052100, 35227730500, 35227487300, 35227517000, 35227504200, 35227043400, 35388173900, 57203072085, 7005176922, 35354027100, 35227025500, 55444194400, 35228228200, 13611921000, 35351598200, 35227356800, 35227138700, 35277421200, 35227270800, 56448126100, 35227159700, 9276392600, 35227859100, 34568044700, 35227837600, 35227031200, 35227393700, 35227359400, 35277445800, 35277343400, 35227508400, 34568628400, 35228075700, 57203055289, 35227618500, 35227644100, 35227848900, 34568422600, 35227853000, 35227652300, 56842764500, 35227519700, 8385360600, 35227293400, 35228244700, 56448199900, 8867323100, 35313279200, 35227493600, 35227966700, 35227864300, 35227454700, 35227386100, 35226955000, 7004110585, 35227867900, 6701833984, 8903076100, 56448125700, 35227265800, 35227367700, 35226983700, 35274382100, 24303617300, 35221227800, 26426991900, 56448196900, 7006210344, 55180211500, 34975082800, 35277534000, 56448123700, 35278754100, 35227656000, 35227173700, 35227497800, 35308730700, 35228001100, 35227155800, 35226929500, 56448126300, 35228068700, 35228222300, 35228200800, 35227164000, 35227484000, 35227040100, 35227168100, 35228076900, 35227270000, 55536726900, 35227499900, 35227520900, 37036468100, 35227768200, 35228101000, 35228109200, 35227981200, 35227844500, 57203056538, 35227033500, 35227732900, 35228206500, 55537343400, 37093955500, 35227975600, 26426055600, 56967687600, 35227736500, 35227378100, 57202224055, 56597596100, 35226997700, 34573766600, 35227249100, 34881572300, 55136432600, 35227056600, 55546864600, 34770753500, 8346083300, 35227606500, 26427401700, 35227414500, 46761101800, 55536858600, 56448188900, 35277393900, 35286097900, 7006671346, 35356070900, 55324070900, 7403239412, 35277389300, 56266095100]","Portugal"
56672467900,"[7005116419, 7004436996, 7202602504, 7103221771, 36045989900, 35407999500, 7004395532, 8878463500, 26643092500, 56313471000, 54962328600, 57203044890, 23110582300, 57202840094, 7004539938, 55058315300, 56580593700, 55666255400, 7006381097, 6701408812, 7401976369, 15519515700, 7402854971, 56334179900, 7101660737, 7005588551, 55959198800, 6602607198, 7005351524, 7006508645, 6602234471, 7005713515, 7004286059, 6507479151, 7403231345, 6603130488, 7005885051, 26643531900, 7101936253, 7102758017, 36045370500, 7102822020, 7103000197, 7405877896, 7202563727, 57198098064, 35380094100, 7402137237, 7402624662, 7005858968, 7005166754, 7006253731, 7202196645, 57060601000, 6603661488, 35300421300, 35620856500, 7005548215, 35467183800, 7005602491, 7403471036, 6701424316, 6701789888, 57192037060, 7005229767, 8982169800, 55941853900, 7402339535, 6602439377, 7102878930, 19333298900, 57202841303, 7004333788, 7403003613, 56894433500, 7004892391, 36038356200, 35227092200, 7202244843, 7102520568, 53872377600, 55777299200, 7003920645, 7202697478, 7006869767, 6507034376, 55390457100, 12775651600, 7005278993, 7403228955, 7006564124, 6506484507, 7103317281, 7004460321, 26644292900, 6603359014, 16204898600, 7004225833, 35425945900, 8892126000, 7004426039, 7402143033, 7006756673, 55318143300, 7006575943, 7003652426, 7005087052, 35986264400, 7401536848, 7202959700, 35414957400, 7006281562, 16234596700, 7004549983, 7404362593, 6601981798, 57196858217, 7006570864, 7102525297, 6508359030, 57203175810, 36722688900, 6506837383, 55031224200, 7101816720, 6701492113, 7003501457, 35391927700, 6603309973, 7005883289, 19734753700, 7005620132, 9234388900, 9846194600, 8965430700, 6602159024, 7801350067, 7103195573, 7005787061, 7103403445, 56672467900, 56422590400, 6603171264, 7401761223, 6602693581, 6701721039, 6701857746, 55382768600, 8786523100, 57198474205, 7006286816, 7004984289, 35276319200, 35395866600, 7005869034, 36043046900, 7101734902, 7004392953, 35236821500, 7006019071]","United Kingdom"
57198460575,"[7006646272, 12778901000, 7102598152, 7101949452, 35596129300, 7401935894, 6508281369, 57203774495, 35466247200, 36047921700, 55663806500, 7101985326, 7004306993, 35241909300, 6506229306, 14219124800, 9740344900, 57150917700, 54987619400, 7004749900, 57030763600, 57189826649, 6507448923, 6603319903, 55318498400, 7004762720, 8962965600, 7801515619, 8050944100, 6602539619, 6507894375, 8422305900, 57197433965, 7003496560, 6603848819, 7202386552, 7403320953, 7402343034, 6506195578, 7006248573, 6701534333, 56090844800, 7101757580, 26647861900, 35397088400, 36013075600, 24303720600, 7201919132, 7403067548, 57198460575, 7202218145, 24824424100, 7101954215, 6602834611, 12777106100, 6506962106, 24340970700, 6701595856, 7201397973, 55253763800, 7006810841, 7004350169, 57194826459, 19639419100, 35434235100, 7406186210, 35416976100, 56305897700, 42661101800, 6602070763, 57191924973, 7005757171, 7003818235, 26431558400, 26428196100, 7801386246, 7202948359, 7005752584, 7203057420, 6701347599, 7403397907, 30267700500, 7004993816, 56278844700, 7004736803, 35415202600, 25823407400, 35473118000, 55160123700, 57190078265, 26643536700, 6602586943, 55840225600, 7007120707, 55765887300, 26536728900, 7003835718, 56012214600, 7005350729, 55735981900, 15036978000, 7408264017, 7201567063, 7004028250, 7006458715, 55108900700, 7006925150, 7004992356, 35431084900, 35293617000, 7203027313, 35448419700, 6602797429, 55005723000, 7006410617, 7201814905, 7004481913, 6603204472, 7406292347, 7410260865, 6603094407, 57193062281, 6603726221, 6602555792, 6701622163, 22956753300, 8953621400, 6602576794, 8050943900, 57203162525, 35402269600, 7004127650, 56457403300, 7006591910, 7201545646, 7005095342, 56701707700, 8938520500, 10539075000, 7007037374, 15519716800, 26533596100, 35355232200, 57188783050, 7004466644, 35429488600, 7004079066, 36002779100, 7003863010, 7102716387, 7003390442, 24469611500, 55550498800, 57200014324, 56286170100, 57201654262, 7006682102, 7101805049, 6602483194, 8953621500]","United Kingdom"
36048879600,"[17534387200, 23006621700, 35452176900, 7402567689, 7103385099, 7005391884, 7004308496, 7004296724, 7003789333, 12805848600, 34571215900, 19135017500, 7005541920, 56524734500, 9437101100, 7006750262, 7202019383, 7101833786, 35377460800, 7003362883, 35379802700, 7101796429, 7005867605, 36045760600, 7005675618, 55382762600, 24453781100, 7102177907, 35988923000, 34769603200, 6602430081, 35404167300, 7004107910, 7404564615, 56343942800, 7006639761, 6701676179, 7402115222, 7005135528, 7005894825, 7005939882, 7005275311, 7005945519, 7005864114, 55897131700, 7202171576, 36059439800, 35428160700, 13407121600, 7405250240, 7004872900, 55415053000, 7004208329, 8049126600, 35379345100, 7404372173, 55102122700, 55941853900, 56212505300, 7102676180, 23667826900, 7004891860, 7103144663, 7401460954, 7201635547, 7006721247, 35371766500, 56362669800, 7102514922, 24524278000, 6603432191, 36065734400, 7101930753, 7004894464, 7402786563, 7102864643, 7202558724, 7006601988, 6603404035, 7201925889, 7201598729, 55589924100, 6602689807, 7404433683, 7005505812, 7005041430, 13205155100, 7201370908, 7102302494, 7004983582, 7004503840, 6603806492, 7005330722, 57197603107, 35380988200, 57026876200, 24432717100, 7101783853, 7005327660, 6701426477, 6506960696, 7005861689, 35397716800, 7004304714, 35375508300, 35380325200, 35376715600, 7003859797, 7202898265, 35380222300, 7006530909, 13604734300, 6602776421, 7005156719, 6508100975, 7005045618, 35376112500, 7102107511, 55858356600, 7005482361, 7402382203, 35390738300, 35429364100, 7103267209, 7102987659, 7006207883, 7003787662, 7202305938, 16072618900, 7404459412, 25939643800, 7004608412, 7005582756, 35838489000, 7102562217, 55429494700, 7003455918, 6603464622, 7103339442, 7501499831, 7005407672, 57197558715, 6506479036, 7101979069, 7003500481, 6701808581, 36658310600, 16158858700, 35377090000, 7202240980, 6603326423, 7006494174, 7004984289, 7004573155, 7402778603, 7003570156, 7102041583, 36048879600, 7004439543, 6701596663]","Belgium"
56025381300,"[35228112900, 14056004100, 8790523400, 55537749000, 35314952200, 55537292300, 8791909900, 35227050000, 8046919200, 6508081696, 35226059300, 7006067236, 26656105000, 8697482800, 35227935800, 56566239800, 35227372600, 56448262200, 35227146300, 34571299900, 56448168000, 11038875200, 7007131716, 15738032200, 56802829900, 35227891800, 35285768800, 35228228200, 35285610600, 35227502700, 35226934900, 7007049847, 57203215992, 35227843200, 7006485633, 35227241600, 35285430400, 7401702536, 6604029581, 35227667600, 56520493200, 23494961300, 35926846100, 35227509400, 36041136800, 35278294700, 7004601525, 35227951800, 24299427000, 56448179900, 56870887100, 35227623100, 35227162300, 35227618500, 7003925191, 35227622600, 7007049415, 35228083400, 37036023500, 35227037900, 55537591500, 57203053263, 35226922200, 34767905500, 35315148000, 35285669600, 6603133158, 35227732200, 55537812200, 35227719400, 7005864683, 35227147500, 8791870700, 55536834800, 35285715700, 35278394100, 35227723000, 35227851000, 7005909244, 35227756800, 35227863300, 35100110600, 7101874441, 35227973900, 10639199500, 56448159500, 35227026700, 8790525200, 6506398488, 6701632283, 35231015200, 35225690400, 7006210344, 8791919400, 35272832300, 6701626683, 35227566400, 7005224262, 35308880200, 36148321100, 35226977100, 35100120400, 6508136785, 56448147800, 35227667800, 35227731800, 6507798874, 56448126300, 35227876700, 57042379100, 35221387100, 12758684000, 35227603300, 35227731300, 35227837800, 35231148400, 12796451700, 6504592246, 7102105463, 35194036600, 35285428600, 35277866900, 35227362200, 8791944600, 35227037600, 35227664800, 35227732900, 35227028900, 16029332900, 35278668200, 35285477800, 55538128300, 35228206000, 56025381300, 35231102900, 35228073400, 15063819200, 6602116545, 55666157000, 56448237000, 57202909642, 35228093900, 56808317900, 35227743700, 35227359700, 6603496404, 35227850200, 56217303000, 35228080600, 25937297400, 35221944800, 7007073760, 35227243500, 35228088300, 7003663342, 35227721200, 15825660400, 35227354100, 35228151800, 35227157500]","Italy"
35227846600,"[35226982400, 55546816000, 35227165700, 35226935300, 35227029000, 35227848200, 56448127500, 35228082700, 35227634700, 35350915600, 35227728400, 35227719700, 35226977300, 35227045400, 35227365400, 35228086300, 26426524700, 35227868700, 35227740700, 35226976800, 56889137700, 56997681700, 35227842600, 35214069800, 35276985900, 7005601837, 35228077100, 35227629100, 35228222000, 35227838000, 35227956800, 35227052100, 35227756100, 35227504200, 35227965000, 7401843276, 35227849300, 35228199000, 35354027100, 34568529500, 57200136284, 35227980900, 35227268200, 35227656300, 35227950700, 35277567100, 35227058300, 34568421500, 35227979900, 35227984000, 35227509900, 35227501200, 35227287700, 35227970200, 35227513500, 35227859100, 35354493600, 35227837600, 35352820900, 35227973800, 35226979500, 35227517100, 35227504300, 34568628400, 56967736500, 35354121400, 57203055289, 35227947200, 35226978500, 35227605700, 35227725000, 56808157900, 56842764500, 55484023000, 35228244700, 35353292000, 35226934500, 35227152100, 35227049700, 57198353131, 35227386100, 35228205300, 56400058100, 6701833984, 35227265800, 35227483400, 35226945800, 55252191500, 35227367700, 35227162900, 35226983700, 35227256600, 35221227800, 35228271900, 56448196900, 35227605800, 36050969900, 35227366700, 34768678700, 55546086700, 34975082800, 56448123700, 7005811012, 35226934600, 35227258700, 35227851600, 26426379600, 35355091800, 34769914200, 35226929500, 35228068700, 35227484000, 35228200800, 35351336800, 35227040100, 35227168100, 35227142500, 35227961200, 35227884400, 55536726900, 35227969400, 35227836800, 13407629700, 55136461700, 35228101000, 35227754900, 35228079000, 35227631000, 35226927000, 35228223900, 35087155100, 35227012000, 56978768800, 57080413600, 35350702500, 35228206500, 35227835300, 35227737000, 55537343400, 35214130600, 57203031981, 35227975600, 35227246000, 35227979700, 35227843000, 56597596100, 35226997700, 35228213700, 35227846600, 35227629000, 35353772500, 55136432600, 35227721700, 35228080100, 35286097900, 35227397100, 35228203500, 35227260400, 35356070900, 35275951100]","Italy"
55324070900,"[7005177859, 35227165700, 35228112900, 35227029000, 55537749000, 56448127500, 35227967500, 35221465100, 35350915600, 35227399700, 55536421400, 35227173400, 35227241500, 7101707295, 35226976800, 35227147300, 56997681700, 35226976300, 7005601837, 35227411500, 35227372600, 56448262200, 35227248700, 35228229700, 35227052100, 35227517000, 35227504200, 35388173900, 57203072085, 7005176922, 35354027100, 55444194400, 35228228200, 13611921000, 55538312300, 35351598200, 35227356800, 7006272136, 35227138700, 35277421200, 35227270800, 56448126100, 35227159700, 9276392600, 35227859100, 34568044700, 35227837600, 35227031200, 57203049632, 35227393700, 14827841700, 12759080100, 35227359400, 35227508400, 35228075700, 56448239800, 57203055289, 24299427000, 7102479035, 15037645500, 35227618500, 35227848900, 7007049415, 35227853000, 35227652300, 7004393676, 56842764500, 35227519700, 8385360600, 35227293400, 35228244700, 56448199900, 8867323100, 35227493600, 35227454700, 6603673326, 35227386100, 35226955000, 7004110585, 35227867900, 6701833984, 6601994497, 8903076100, 35227265800, 7202041613, 13908298000, 35227367700, 35226983700, 26426991900, 35225690400, 56448196900, 7006210344, 55180211500, 34975082800, 56448123700, 56272264500, 35278754100, 35193761600, 35227173700, 35227497800, 35308730700, 35228001100, 35227667800, 35227155800, 35226929500, 56448126300, 35228068700, 35227164000, 35228200800, 35227040100, 35227168100, 35228076900, 35227270000, 55536726900, 35227499900, 7006820740, 35227520900, 55538168200, 7006417288, 35227768200, 35228109200, 35227981200, 35227844500, 57203056538, 35278220700, 38762508700, 15741388700, 35227664800, 8094788000, 35227732900, 35228206500, 7004015014, 55537343400, 37093955500, 35227975600, 26426055600, 35227736500, 7102208949, 57202224055, 57201370049, 56597596100, 35226997700, 34573766600, 35227249100, 35228093900, 6603496404, 55136432600, 35227056600, 35226919900, 34770753500, 8346083300, 35227606500, 26427401700, 35227926500, 35277393900, 7006671346, 35356070900, 55324070900, 7403239412, 56266095100]","Italy"
